dept,annee_mois,taux_urgences_allergie,taux_hosp_allergie,taux_sos_allergie,taux_urgences_asthme,taux_hosp_asthme,taux_sos_asthme,taux_urgences_bronchiolite,taux_hosp_bronchiolite,taux_sos_bronchiolite,annee,mois,trimestre,semestre,sin_mois,cos_mois,est_hiver,est_printemps,est_ete,est_automne,saison_pollen,flag_covid,tx_agriculteurs,tx_artisans,tx_cadres,tx_prof_interm,tx_employes,tx_ouvriers,tx_autres,pop_totale,part_seniors,part_jeunes,prev_resp_chronique,tx_urbain,densite_med_gen,densite_spe,chom_pop_age_trav,cont_ind_vieillisement_pop,cont_part_csp_cadres,cont_part_pop_pole_urbain,cont_tx_act,pop_25_64,pop_65p,pop_m25,temp_moy,temp_max,temp_min,humidite_moy,vent_moy,precip_total,pollen_alnus_moy,pollen_ambrosia_moy,pollen_artemisia_moy,pollen_betula_moy,pollen_graminees_moy,pollen_platane_moy,pollen_urticacees_moy,moisissure_alternaria_moy,moisissure_cladosporium_moy,pollen_global_max,no_moy,no2_moy,o3_moy,pm10_moy,pm25_moy,so2_moy
01,2020-01,815.39,245.12,,402.03,878.26,,23287.66,44861.11,,2020,1,1,1,0.5,0.866025,1,0,0,0,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,411070.0,70.31,,,,337749.0,119679.0,200428.0,4.12,8.25,-0.02,84.0,1.82,60.11,,,,,,,,,,,,,,,,
01,2020-02,722.06,228.66,,462.67,437.93,,10169.56,25875.35,,2020,2,1,1,0.866025,0.5,1,0,0,0,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,411070.0,70.31,,,,337749.0,119679.0,200428.0,6.92,11.62,2.22,76.71,2.45,106.67,,,,,,,,,,,,,,,,
01,2020-03,377.48,193.97,,805.16,841.07,,9939.19,14230.77,,2020,3,1,1,1.0,0.0,0,1,0,0,1,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,411070.0,70.31,,,,337749.0,119679.0,200428.0,7.54,13.1,1.98,69.71,2.22,94.82,,,,,,,,,,,,,,,,
01,2020-04,500.03,98.04,,574.89,863.81,,0.0,0.0,,2020,4,2,1,0.866025,-0.5,0,1,0,0,1,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,411070.0,70.31,,,,337749.0,119679.0,200428.0,13.1,20.39,5.74,61.43,1.87,56.62,,,,,,,,,,,,,,,,
01,2020-05,568.77,311.94,,522.41,552.69,,0.0,0.0,,2020,5,2,1,0.5,-0.866025,0,1,0,0,1,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,411070.0,70.31,,,,337749.0,119679.0,200428.0,15.24,21.6,8.88,69.0,2.17,96.62,,,,,,,,,,,,,,,,
01,2020-06,796.83,585.61,,272.48,368.71,,2222.22,12500.0,,2020,6,2,1,0.0,-1.0,0,0,1,0,1,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,411070.0,70.31,,,,337749.0,119679.0,200428.0,17.62,23.27,11.98,73.71,1.87,107.39,,,,,,,,,,,,,,,,
01,2020-07,1211.83,323.65,,345.01,398.95,,2380.95,4166.67,,2020,7,3,2,-0.5,-0.866025,0,0,1,0,0,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,411070.0,70.31,,,,337749.0,119679.0,200428.0,21.26,28.72,13.84,59.86,2.13,23.59,0.0,1.33,1.13,0.0,3.3,0.0,15.68,,,45.51,,,,,,
01,2020-08,1335.92,312.04,,343.45,514.11,,833.33,0.0,,2020,8,3,2,-0.866025,-0.5,0,0,1,0,0,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,411070.0,70.31,,,,337749.0,119679.0,200428.0,21.62,28.79,14.46,63.29,1.92,59.68,0.0,8.99,1.74,0.0,2.89,0.0,17.08,,,63.13,,,,,,
01,2020-09,842.45,284.92,,381.14,627.62,,3010.88,9166.67,,2020,9,3,2,-1.0,-0.0,0,0,0,1,0,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,411070.0,70.31,,,,337749.0,119679.0,200428.0,17.68,24.14,11.23,72.0,1.72,93.63,0.0,37.19,0.63,0.0,2.22,0.0,5.04,,,110.82,,,,,,
01,2020-10,652.28,300.14,,461.62,594.91,,3229.81,2777.78,,2020,10,4,2,-0.866025,0.5,0,0,0,1,0,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,411070.0,70.31,,,,337749.0,119679.0,200428.0,10.74,14.65,6.82,83.29,1.88,220.04,0.0,1.71,0.08,0.0,0.94,0.0,0.52,,,9.75,,,,,,
01,2020-11,456.59,186.26,,375.71,559.28,,3961.72,6190.48,,2020,11,4,2,-0.5,0.866025,0,0,0,1,0,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,411070.0,70.31,,,,337749.0,119679.0,200428.0,7.92,12.38,3.48,83.57,1.53,34.6,,,,,,,,,,,,,,,,
01,2020-12,625.74,88.97,,508.08,858.88,,4744.36,6250.0,,2020,12,4,2,-0.0,1.0,1,0,0,0,0,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,411070.0,70.31,,,,337749.0,119679.0,200428.0,4.2,7.12,1.27,87.43,1.95,179.76,,,,,,,,,,,,,,,,
01,2021-01,398.48,97.28,,400.21,573.7,,2152.01,16666.67,,2021,1,1,1,0.5,0.866025,1,0,0,0,0,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,415353.0,72.0,,,,339802.0,122369.0,201031.0,1.79,4.46,-0.91,87.43,1.82,204.55,,,,,,,,,,,4.86,16.41,36.29,12.46,10.7,1.4
01,2021-02,504.4,92.59,,343.15,433.69,,9477.63,19047.62,,2021,2,1,1,0.866025,0.5,1,0,0,0,0,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,415353.0,72.0,,,,339802.0,122369.0,201031.0,6.82,11.37,2.3,77.43,2.12,69.93,,,,,,,,,,,4.81,14.39,45.65,21.63,12.85,0.98
01,2021-03,594.06,394.53,,500.62,657.49,,13614.59,30833.33,,2021,3,1,1,1.0,0.0,0,1,0,0,1,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,415353.0,72.0,,,,339802.0,122369.0,201031.0,7.46,13.74,1.14,68.57,2.32,76.41,,,,,,,,,,,3.53,12.62,56.51,15.84,11.1,1.48
01,2021-04,763.92,81.43,,290.67,430.8,,15140.58,37916.67,,2021,4,2,1,0.866025,-0.5,0,1,0,0,1,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,415353.0,72.0,,,,339802.0,122369.0,201031.0,9.22,15.71,2.69,60.86,2.5,59.64,,,,,,,,,,,1.34,6.84,74.79,12.92,8.3,0.78
01,2021-05,810.0,429.62,,310.13,773.9,,5875.46,7857.14,,2021,5,2,1,0.5,-0.866025,0,1,0,0,1,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,415353.0,72.0,,,,339802.0,122369.0,201031.0,12.41,17.95,6.87,74.0,2.0,213.54,,,,,,,,,,,1.25,6.32,66.95,7.44,4.59,0.66
01,2021-06,848.5,158.73,,548.46,1075.55,,8025.95,24642.86,,2021,6,2,1,0.0,-1.0,0,0,1,0,1,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,415353.0,72.0,,,,339802.0,122369.0,201031.0,19.89,25.89,13.89,74.29,1.85,146.16,,,,,,,,,,,0.91,6.51,72.05,13.48,8.08,1.28
01,2021-07,767.05,151.87,,372.38,590.56,,14214.05,30587.12,,2021,7,3,2,-0.5,-0.866025,0,0,1,0,0,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,415353.0,72.0,,,,339802.0,122369.0,201031.0,19.46,25.09,13.84,77.71,1.83,189.87,0.0,0.84,1.35,0.0,22.42,0.09,111.37,0.0,0.0,210.59,1.28,6.88,60.52,12.63,8.15,1.85
01,2021-08,876.92,183.54,,406.51,456.86,,4202.38,12222.22,,2021,8,3,2,-0.866025,-0.5,0,0,1,0,0,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,415353.0,72.0,,,,339802.0,122369.0,201031.0,18.61,24.65,12.54,76.57,1.68,80.62,0.0,27.09,2.5,0.0,4.22,0.0,85.53,0.0,0.0,241.15,1.27,5.98,55.78,9.93,5.99,1.32
01,2021-09,672.72,79.87,,646.47,973.93,,7127.51,12738.1,,2021,9,3,2,-1.0,-0.0,0,0,0,1,0,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,415353.0,72.0,,,,339802.0,122369.0,201031.0,17.94,23.91,11.93,79.0,1.42,68.82,0.0,23.6,0.43,0.0,1.51,0.0,10.0,0.0,0.0,91.0,2.51,10.78,56.53,11.12,6.8,0.71
01,2021-10,606.95,100.4,,810.6,1179.46,,19848.95,46666.67,,2021,10,4,2,-0.866025,0.5,0,0,0,1,0,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,415353.0,72.0,,,,339802.0,122369.0,201031.0,11.11,16.74,5.48,81.86,1.78,143.95,,,,,,,,,,,5.56,11.99,44.56,11.55,8.39,0.47
01,2021-11,487.74,70.92,,617.1,799.09,,28008.81,46206.35,,2021,11,4,2,-0.5,0.866025,0,0,0,1,0,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,415353.0,72.0,,,,339802.0,122369.0,201031.0,4.79,7.86,1.71,89.14,1.58,62.12,,,,,,,,,,,3.32,12.56,29.78,11.15,10.02,1.49
01,2021-12,695.65,170.96,,636.89,670.81,,23158.46,43813.13,,2021,12,4,2,-0.0,1.0,1,0,0,0,0,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,415353.0,72.0,,,,339802.0,122369.0,201031.0,3.28,6.29,0.28,91.86,1.58,226.93,,,,,,,,,,,6.4,18.7,27.98,11.99,9.84,1.03
01,2022-01,451.25,0.0,,532.56,789.04,,7004.01,8444.44,,2022,1,1,1,0.5,0.866025,1,0,0,0,0,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,419688.0,72.99,0.1,0.2023,0.79,343132.0,124877.0,203280.0,1.61,5.16,-1.94,85.14,1.9,55.32,,,,,,,,,,,6.1,16.57,32.19,17.14,14.61,1.39
01,2022-02,510.39,298.7,,387.86,611.13,,7191.34,13541.67,,2022,2,1,1,0.866025,0.5,1,0,0,0,0,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,419688.0,72.99,0.1,0.2023,0.79,343132.0,124877.0,203280.0,5.69,10.58,0.81,77.57,2.05,97.61,,,,,,,,,,,4.86,16.57,47.58,12.02,6.97,1.51
01,2022-03,548.68,364.11,,574.43,1248.96,,4678.59,13988.1,,2022,3,1,1,1.0,0.0,0,1,0,0,1,1,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,419688.0,72.99,0.1,0.2023,0.79,343132.0,124877.0,203280.0,8.47,15.06,1.89,65.0,1.88,35.83,,,,,,,,,,,3.39,15.41,62.59,24.52,17.45,1.69
01,2022-04,695.98,197.46,,350.1,563.67,,6561.01,16071.43,,2022,4,2,1,0.866025,-0.5,0,1,0,0,1,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,419688.0,72.99,0.1,0.2023,0.79,343132.0,124877.0,203280.0,10.25,16.33,4.15,68.71,2.38,83.01,,,,,,,,,,,1.23,8.39,69.32,10.56,7.05,1.65
01,2022-05,841.71,296.51,,551.21,657.96,,3365.94,2500.0,,2022,5,2,1,0.5,-0.866025,0,1,0,0,1,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,419688.0,72.99,0.1,0.2023,0.79,343132.0,124877.0,203280.0,17.18,24.27,10.11,64.14,2.17,22.97,,,,,,,,,,,0.93,5.85,76.08,13.84,7.65,1.51
01,2022-06,882.21,270.75,,376.48,699.33,,2649.32,8125.0,,2022,6,2,1,0.0,-1.0,0,0,1,0,1,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,419688.0,72.99,0.1,0.2023,0.79,343132.0,124877.0,203280.0,20.89,27.76,14.05,67.86,2.13,124.38,,,,,,,,,,,1.15,6.47,73.4,12.77,7.92,1.19
01,2022-07,1001.48,526.77,,377.61,599.56,,1105.77,0.0,,2022,7,3,2,-0.5,-0.866025,0,0,1,0,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,419688.0,72.99,0.1,0.2023,0.79,343132.0,124877.0,203280.0,22.2,30.31,14.08,55.5,2.52,6.98,,,,,,,,,,,0.63,5.71,89.17,13.48,8.12,
01,2022-08,951.46,795.61,,289.95,361.76,,740.74,5000.0,,2022,8,3,2,-0.866025,-0.5,0,0,1,0,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,419688.0,72.99,0.1,0.2023,0.79,343132.0,124877.0,203280.0,22.55,30.2,14.91,61.86,1.97,63.52,,,,,,,,,,,0.8,7.3,86.55,11.09,7.17,0.64
01,2022-09,593.36,73.53,,823.07,1554.09,,1033.67,8750.0,,2022,9,3,2,-1.0,-0.0,0,0,0,1,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,419688.0,72.99,0.1,0.2023,0.79,343132.0,124877.0,203280.0,16.59,22.42,10.75,76.0,1.83,144.17,,,,,,,,,,,1.88,8.69,56.65,8.3,4.79,0.17
01,2022-10,584.11,146.89,,560.87,853.28,,21019.25,37708.96,,2022,10,4,2,-0.866025,0.5,0,0,0,1,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,419688.0,72.99,0.1,0.2023,0.79,343132.0,124877.0,203280.0,16.32,21.33,11.3,81.86,1.67,92.16,,,,,,,,,,,3.82,10.6,39.34,16.1,7.84,1.41
01,2022-11,535.83,129.7,,775.66,1241.54,,30386.88,45987.7,,2022,11,4,2,-0.5,0.866025,0,0,0,1,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,419688.0,72.99,0.1,0.2023,0.79,343132.0,124877.0,203280.0,8.51,12.21,4.81,86.29,1.67,129.43,,,,,,,,,,,4.92,12.43,33.46,10.12,6.51,0.42
01,2022-12,484.76,187.18,,674.39,922.35,,36674.33,75298.66,,2022,12,4,2,-0.0,1.0,1,0,0,0,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,419688.0,72.99,0.1,0.2023,0.79,343132.0,124877.0,203280.0,4.68,7.51,1.84,88.43,1.8,132.61,,,,,,,,,,,5.47,13.99,28.48,14.57,11.98,0.54
01,2023-01,445.67,138.59,,470.67,519.29,,17410.18,30649.35,,2023,1,1,1,0.5,0.866025,1,0,0,0,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,423321.0,75.06,,,,347276.0,128515.0,203553.0,3.36,6.24,0.47,83.0,2.05,86.75,142.68,0.02,0.0,0.0,0.31,0.0,0.06,,,1218.3,3.8,13.14,39.43,12.8,8.98,0.21
01,2023-02,536.07,227.86,,469.61,614.43,,13151.4,10357.14,,2023,2,1,1,0.866025,0.5,1,0,0,0,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,423321.0,75.06,,,,347276.0,128515.0,203553.0,4.6,10.45,-1.24,74.43,1.95,6.2,33.73,0.0,0.0,1.95,0.56,1.51,0.02,,,173.68,7.4,16.71,43.04,22.13,15.77,0.54
01,2023-03,480.72,108.48,,631.07,753.44,,4996.75,4166.67,,2023,3,1,1,1.0,0.0,0,1,0,0,1,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,423321.0,75.06,,,,347276.0,128515.0,203553.0,7.98,13.15,2.82,72.43,2.35,124.85,0.02,0.0,0.0,36.82,1.97,54.23,0.11,,,403.28,2.92,11.83,60.63,14.95,10.38,0.68
01,2023-04,530.93,364.61,,557.46,1055.61,,10591.71,18437.5,,2023,4,2,1,0.866025,-0.5,0,1,0,0,1,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,423321.0,75.06,,,,347276.0,128515.0,203553.0,9.55,14.74,4.35,74.29,2.1,94.29,0.0,0.0,0.0,3.58,102.86,1.84,2.92,,,452.74,1.62,7.22,65.1,9.0,5.44,0.78
01,2023-05,644.71,92.21,,901.62,1319.62,,6964.38,7857.14,,2023,5,2,1,0.5,-0.866025,0,1,0,0,1,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,423321.0,75.06,,,,347276.0,128515.0,203553.0,14.85,20.52,9.18,74.0,2.18,59.59,0.0,0.0,0.0,0.08,82.18,0.15,42.04,,,319.36,1.31,4.64,71.45,11.94,6.97,0.41
01,2023-06,629.29,180.45,,649.2,658.12,,2104.25,5000.0,,2023,6,2,1,0.0,-1.0,0,0,1,0,1,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,423321.0,75.06,,,,347276.0,128515.0,203553.0,19.87,26.92,12.83,67.0,1.88,78.12,0.0,0.13,0.35,0.0,18.48,0.02,45.24,,,73.5,1.26,6.03,87.03,14.1,7.28,0.62
01,2023-07,876.36,397.4,,333.6,340.76,,2924.22,2857.14,,2023,7,3,2,-0.5,-0.866025,0,0,1,0,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,423321.0,75.06,,,,347276.0,128515.0,203553.0,21.19,27.81,14.58,64.86,2.13,46.69,0.0,0.73,0.48,0.0,4.69,0.0,19.81,65.32,1188.13,76.75,1.3,5.34,67.14,10.97,4.91,0.73
01,2023-08,1008.75,379.28,,375.43,266.01,,1829.27,6818.18,,2023,8,3,2,-0.866025,-0.5,0,0,1,0,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,423321.0,75.06,,,,347276.0,128515.0,203553.0,21.44,28.45,14.44,63.43,1.95,77.88,0.0,28.87,4.56,0.0,3.46,0.0,95.39,11.42,241.29,327.18,1.15,5.9,69.4,9.58,4.52,0.56
01,2023-09,825.26,295.13,,696.03,909.7,,5383.47,10010.82,,2023,9,3,2,-1.0,-0.0,0,0,0,1,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,423321.0,75.06,,,,347276.0,128515.0,203553.0,19.6,26.65,12.55,71.29,1.63,96.03,,55.7,1.18,,1.79,,2.69,,,228.24,2.21,10.94,64.1,11.32,5.36,0.8
01,2023-10,553.47,209.34,,553.94,802.74,,11573.7,21726.5,,2023,10,4,2,-0.866025,0.5,0,0,0,1,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,423321.0,75.06,,,,347276.0,128515.0,203553.0,14.49,20.21,8.74,78.29,1.85,233.91,0.0,1.25,1.16,0.0,0.88,0.0,0.53,0.0,0.0,3.9,3.48,11.22,49.67,12.84,5.96,0.22
01,2023-11,539.56,131.28,,735.75,1134.83,,15398.34,32675.44,,2023,11,4,2,-0.5,0.866025,0,0,0,1,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,423321.0,75.06,,,,347276.0,128515.0,203553.0,6.9,10.34,3.45,87.43,2.12,245.37,,,,,,,,,,,4.93,12.49,37.07,9.97,6.18,0.56
01,2023-12,504.78,186.83,,689.23,1091.3,,36548.63,63758.23,,2023,12,4,2,-0.0,1.0,1,0,0,0,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,423321.0,75.06,,,,347276.0,128515.0,203553.0,4.87,8.34,1.42,88.29,1.97,171.42,,,,,,,,,,,7.54,14.98,31.07,11.66,8.75,0.32
01,2024-01,521.66,211.71,,424.67,302.93,,12590.36,29133.09,,2024,1,1,1,0.5,0.866025,1,0,0,0,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,426826.0,76.52,,,,350238.0,131582.0,204047.0,3.86,7.31,0.39,85.17,2.34,111.25,,,,,,,,,,,6.57,16.1,35.77,15.22,12.54,0.43
01,2024-02,488.37,284.61,,373.36,579.61,,9552.61,21875.0,,2024,2,1,1,0.866025,0.5,1,0,0,0,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,426826.0,76.52,,,,350238.0,131582.0,204047.0,7.24,11.21,3.26,82.33,2.26,97.33,,,,,,,,,,,4.41,12.09,48.25,11.6,7.57,0.25
01,2024-03,442.34,59.67,,435.26,756.49,,10979.4,11584.25,,2024,3,1,1,1.0,0.0,0,1,0,0,1,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,426826.0,76.52,,,,350238.0,131582.0,204047.0,9.19,14.2,4.16,74.33,2.32,111.49,,,,,,,,,,,2.26,9.87,60.23,14.38,6.47,0.36
01,2024-04,472.75,0.0,,552.86,792.91,,8208.25,17873.02,,2024,4,2,1,0.866025,-0.5,0,1,0,0,1,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,426826.0,76.52,,,,350238.0,131582.0,204047.0,10.48,15.81,5.14,70.5,2.64,113.51,,,,,,,,,,,1.75,6.41,71.96,11.94,4.47,1.07
01,2024-05,456.74,68.12,,564.26,811.52,,4253.47,10833.33,,2024,5,2,1,0.5,-0.866025,0,1,0,0,1,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,426826.0,76.52,,,,350238.0,131582.0,204047.0,14.29,19.59,8.96,78.33,1.94,171.11,,,,,,,,,,,1.66,5.52,63.08,8.39,3.9,1.06
01,2024-06,587.44,268.2,,459.29,747.01,,2661.47,6071.43,,2024,6,2,1,0.0,-1.0,0,0,1,0,1,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,426826.0,76.52,,,,350238.0,131582.0,204047.0,18.37,23.85,12.88,75.17,2.22,102.15,,,,,,,,,,,1.51,5.23,63.37,13.21,6.05,0.7
01,2024-07,731.28,352.02,,613.56,865.23,,1581.2,2857.14,,2024,7,3,2,-0.5,-0.866025,0,0,1,0,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,426826.0,76.52,,,,350238.0,131582.0,204047.0,20.86,27.39,14.35,72.5,2.1,62.8,,,,,,,,,,,1.59,5.81,60.92,10.71,4.45,0.84
01,2024-08,796.22,286.81,,448.77,719.66,,3893.32,31696.43,,2024,8,3,2,-0.866025,-0.5,0,0,1,0,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,426826.0,76.52,,,,350238.0,131582.0,204047.0,21.99,29.09,14.89,69.5,2.06,65.11,,56.58,2.18,,2.72,,42.25,,,292.5,1.37,5.45,71.51,13.05,6.1,1.02
01,2024-09,591.99,119.95,,760.29,1397.27,,6984.91,15833.33,,2024,9,3,2,-1.0,-0.0,0,0,0,1,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,426826.0,76.52,,,,350238.0,131582.0,204047.0,15.29,20.14,10.43,80.83,2.22,175.39,,48.21,0.81,,1.17,,3.4,,,351.65,1.84,6.76,57.02,10.44,4.24,0.77
01,2024-10,567.37,322.58,,591.8,801.57,,8250.92,18630.95,,2024,10,4,2,-0.866025,0.5,0,0,0,1,0,0,0.009000000000000001,0.065,0.163,0.271,0.253,0.23199999999999998,0.006999999999999999,635420,0.2055,0.1798,5.586,67.0,5.88,0.11,426826.0,76.52,,,,350238.0,131582.0,204047.0,13.86,18.35,9.37,86.5,1.86,171.29,,0.65,0.98,,0.65,,,,,1.3,4.47,10.5,36.42,9.61,4.47,1.94
